title,released,rating,ratings_count,genres,platforms
STRIKE FIGHTERS PROJECT 1,2002-10-27,RATED T FOR TEEN,5,AIRCRAFT COMBAT SIM,PC
STRIKE FORCE BOWLING,2004-05-10,RATED E FOR EVERYONE,0,BOWLING,PLAYSTATION 2
STRIKE SUIT ZERO,2013-01-23,RATED E +10 FOR EVERYONE +10,159,AIRCRAFT COMBAT SIM,PC
STRIKE VECTOR EX,2016-08-30,RATED M FOR MATURE,31,ACTION,PLAYSTATION 4
STRIKE VECTOR EX,2016-08-30,RATED M FOR MATURE,20,FPS,PLAYSTATION 4
STRIKERS EDGE,2018-01-30,RATED T FOR TEEN,6,TOP-DOWN SHOOT-'EM-UP,PC
STRONG BAD'S COOL GAME FOR ATTRACTIVE PEOPLE EPISODE 1 HOMESTAR RUINER,2008-08-11,RATED T FOR TEEN,10,COMPILATION,PC
STRONGHOLD,2001-10-01,RATED T FOR TEEN,134,STRATEGY,PC
STRONGHOLD,2001-10-21,RATED T FOR TEEN,374,REAL-TIME STRATEGY,PC
STRONGHOLD 2,2005-04-18,RATED T FOR TEEN,170,REAL-TIME STRATEGY,PC
STRONGHOLD 3,2011-10-24,RATED T FOR TEEN,376,REAL-TIME STRATEGY,PC
STRONGHOLD CRUSADER,2002-09-25,RATED T FOR TEEN,391,REAL-TIME STRATEGY,PC
STRONGHOLD CRUSADER 2,2014-09-21,RATED T FOR TEEN,125,STRATEGY,PC
STRONGHOLD CRUSADER EXTREME,2008-06-02,RATED T FOR TEEN,58,COMPILATION,PC
STRONGHOLD CRUSADER HD,2002-09-26,RATED T FOR TEEN,230,STRATEGY,MACOS
STRONGHOLD CRUSADER II,2014-09-22,RATED T FOR TEEN,254,REAL-TIME STRATEGY,PC
STRONGHOLD HD,2012-09-18,RATED T FOR TEEN,307,STRATEGY,MACOS
STRONGHOLD LEGENDS,2006-10-23,RATED T FOR TEEN,65,REAL-TIME STRATEGY,PC
STRUGGLING,2020-08-27,RATED T FOR TEEN,14,2D PLATFORMER,PC
STRUGGLING,2020-08-27,RATED T FOR TEEN,15,ACTION,NINTENDO SWITCH
STUART LITTLE 2,2002-07-12,RATED E FOR EVERYONE,6,3D PLATFORMER,GAME BOY ADVANCE
STUBBS THE ZOMBIE IN REBEL WITHOUT A PULSE,2005-10-18,RATED M FOR MATURE,23,ACTION ADVENTURE,XBOX
STUBBS THE ZOMBIE IN REBEL WITHOUT A PULSE,2005-11-21,RATED M FOR MATURE,141,ACTION,PLAYSTATION 4
STUNT GP,2001-11-13,RATED E FOR EVERYONE,11,ARCADE RACING,PLAYSTATION 2
STUNTMAN,2002-06-25,RATED T FOR TEEN,30,AUTO RACING,PLAYSTATION 2
STUNTMAN IGNITION,2007-08-28,RATED T FOR TEEN,19,AUTO RACING,PLAYSTATION 3
STUNTMAN IGNITION,2010-07-15,RATED T FOR TEEN,51,ACTION,XBOX 360
STUPID INVADERS,2001-02-21,RATED T FOR TEEN,12,ADVENTURE,PC
STYLE SAVVY FASHION FORWARD,2016-08-19,RATED E FOR EVERYONE,25,VIRTUAL CAREER,3DS
STYLE SAVVY STYLING STAR,2017-12-25,RATED E FOR EVERYONE,24,VIRTUAL CAREER,3DS
STYX MASTER OF SHADOWS,2014-10-06,RATED M FOR MATURE,451,ACTION,XBOX ONE
STYX MASTER OF SHADOWS,2014-10-07,RATED M FOR MATURE,345,ACTION ADVENTURE,PC
STYX SHARDS OF DARKNESS,2017-03-13,RATED M FOR MATURE,188,ACTION,XBOX ONE
STYX SHARDS OF DARKNESS,2017-03-14,RATED M FOR MATURE,133,ACTION ADVENTURE,PLAYSTATION 4
SUB REBELLION,2002-10-12,RATED T FOR TEEN,0,MARINE COMBAT SIM,PLAYSTATION 2
SUBLEVEL ZERO REDUX,2017-03-07,RATED E +10 FOR EVERYONE +10,6,SPACE COMBAT SIM,PLAYSTATION 4
SUBMARINE TITANS,2000-08-03,RATED E FOR EVERYONE,17,COMMAND RTS,PC
SUBMERGED,2015-08-04,RATED E +10 FOR EVERYONE +10,42,ACTION ADVENTURE,PC
SUBMERGED HIDDEN DEPTHS,2022-03-10,RATED E FOR EVERYONE,0,THIRD-PERSON ADVENTURE,PC
SUBNAUTICA,2018-01-23,RATED E +10 FOR EVERYONE +10,1536,SANDBOX,PC
SUBNAUTICA BELOW ZERO,2021-05-14,RATED E +10 FOR EVERYONE +10,234,SANDBOX,PC
SUBSURFACE CIRCULAR,2018-03-01,RATED E +10 FOR EVERYONE +10,37,VISUAL NOVEL,PC
SUBVERSE,2018-07-01,RATED AO FOR ADULTS ONLY,45,ACTION,LINUX
SUCCUBUS,2021-10-05,RATED M FOR MATURE,37,ACTION,PC
SUDDEN STRIKE,2001-01-23,RATED E FOR EVERYONE,24,STRATEGY,PC
SUDDEN STRIKE 2 GOLD,2002-08-29,RATED E FOR EVERYONE,26,STRATEGY,PC
SUDDEN STRIKE 3,2007-12-06,RATED E FOR EVERYONE,11,STRATEGY,PC
SUDDEN STRIKE 3 ARMS FOR VICTORY,2008-04-01,RATED T FOR TEEN,5,REAL-TIME STRATEGY,PC
SUDDEN STRIKE 4,2017-08-10,RATED M FOR MATURE,48,ACTION,PLAYSTATION 4
SUDDEN STRIKE 4,2017-08-11,RATED T FOR TEEN,75,REAL-TIME STRATEGY,PC
SUDDEN STRIKE GOLD,2001-01-23,RATED E FOR EVERYONE,18,STRATEGY,PC
SUDDEN STRIKE II,2002-09-26,RATED T FOR TEEN,27,REAL-TIME STRATEGY,PC
SUDEKI,2004-07-20,RATED M FOR MATURE,24,ACTION RPG,XBOX
SUDEKI,2005-03-24,RATED M FOR MATURE,64,ACTION,PC
SUDOKU GRIDMASTER,2006-06-26,RATED E FOR EVERYONE,0,LOGIC PUZZLE,DS
SUICIDE GUY,2017-07-14,RATED T FOR TEEN,30,ACTION,PLAYSTATION 4
SUICIDE GUY,2018-05-10,RATED T FOR TEEN,24,ACTION ADVENTURE,PC
SUICIDE GUY SLEEPIN DEEPLY,2018-06-07,RATED T FOR TEEN,12,ACTION,NINTENDO SWITCH
SUICIDE SQUAD KILL THE JUSTICE LEAGUE,2024-02-02,RATED AO FOR ADULTS ONLY,52,ACTION,PC
SUICIDE SQUAD KILL THE JUSTICE LEAGUE,2024-02-02,RATED M FOR MATURE,716,THIRD PERSON SHOOTER,XBOX SERIES X
SUIKODEN II,1998-12-17,RATED T FOR TEEN,64,RPG,PLAYSTATION
SUIKODEN II,1999-09-29,RATED T FOR TEEN,313,JRPG,PLAYSTATION
SUIKODEN III,2002-10-24,RATED T FOR TEEN,118,JRPG,PLAYSTATION 2
SUIKODEN IV,2005-01-11,RATED T FOR TEEN,70,JRPG,PLAYSTATION 2
SUIKODEN TACTICS,2005-11-08,RATED T FOR TEEN,38,TURN-BASED TACTICS,PLAYSTATION 2
SUIKODEN TIERKREIS,2009-03-17,RATED E +10 FOR EVERYONE +10,53,JRPG,DS
SUIKODEN V,2006-03-21,RATED T FOR TEEN,120,JRPG,PLAYSTATION 2
SUMIONI DEMON ARTS,2012-03-20,RATED E +10 FOR EVERYONE +10,14,RPG,PLAYSTATION VITA
SUMMER ATHLETICS THE ULTIMATE CHALLENGE,2008-08-04,RATED E FOR EVERYONE,0,ATHLETICS,WII
SUMMER HEAT BEACH VOLLEYBALL,2003-07-01,RATED T FOR TEEN,0,VOLLEYBALL,PLAYSTATION 2
SUMMER IN MARA,2020-06-16,RATED E +10 FOR EVERYONE +10,39,ADVENTURE,NINTENDO SWITCH
SUMMER SPORTS PARADISE ISLAND,2008-04-15,RATED E FOR EVERYONE,0,ATHLETICS,WII
SUMMON NIGHT 5,2015-12-15,RATED T FOR TEEN,12,TURN-BASED TACTICS,PSP
SUMMON NIGHT 6 LOST BORDERS,2017-10-10,RATED T FOR TEEN,20,TURN-BASED TACTICS,PLAYSTATION VITA
SUMMON NIGHT SWORDCRAFT STORY,2006-07-26,RATED E +10 FOR EVERYONE +10,22,ACTION RPG,GAME BOY ADVANCE
SUMMON NIGHT SWORDCRAFT STORY 2,2006-10-17,RATED T FOR TEEN,12,ACTION RPG,GAME BOY ADVANCE
SUMMON NIGHT TWIN AGE,2008-06-03,RATED E +10 FOR EVERYONE +10,6,ACTION RPG,DS
SUMMONER,2000-10-24,RATED T FOR TEEN,15,ACTION RPG,PC
SUMMONER 2,2002-09-23,RATED T FOR TEEN,12,ACTION RPG,PLAYSTATION 2
SUMMONER A GODDESS REBORN,2003-02-04,RATED T FOR TEEN,0,ACTION RPG,GAMECUBE
SUNAGE,2007-11-30,RATED T FOR TEEN,12,COMMAND RTS,PC
SUNDERED,2017-07-27,RATED T FOR TEEN,141,ACTION,LINUX
SUNDERED,2017-07-28,RATED T FOR TEEN,76,METROIDVANIA,PLAYSTATION 4
SUNLESS SEA,2015-02-05,RATED T FOR TEEN,236,ADVENTURE,LINUX
SUNNY GARCIA SURFING,2001-10-22,RATED E FOR EVERYONE,0,SURFING,PLAYSTATION 2
SUNRIDER ACADEMY,2015-04-15,RATED AO FOR ADULTS ONLY,36,SIMULATION,PC
SUNRIDER LIBERATION DAY  CAPTAINS EDITION,2016-03-04,RATED AO FOR ADULTS ONLY,19,RPG,PC
SUNRIDER MASK OF ARCADIUS,2014-07-01,RATED AO FOR ADULTS ONLY,77,RPG,LINUX
SUNSET OVERDRIVE,2014-10-28,RATED M FOR MATURE,701,ACTION,PC
SUNSET OVERDRIVE,2014-10-28,RATED M FOR MATURE,1555,THIRD PERSON SHOOTER,XBOX ONE
SUNSET OVERDRIVE AND THE MYSTERY OF THE MOOIL RIG!,2014-12-23,RATED M FOR MATURE,35,THIRD PERSON SHOOTER,XBOX ONE
SUPER ARMY WAR,2005-02-22,RATED T FOR TEEN,0,VERTICAL SHOOT-'EM-UP,GAME BOY ADVANCE
SUPER BEAT SPORTS,2017-11-02,RATED E FOR EVERYONE,14,RHYTHM,NINTENDO SWITCH
SUPER BIT BLASTER XL,2020-03-16,RATED E FOR EVERYONE,10,ACTION,NINTENDO SWITCH
SUPER BLOOD HOCKEY,2019-04-26,RATED M FOR MATURE,13,HOCKEY,PC
SUPER BOMBERMAN R,2017-03-03,RATED E +10 FOR EVERYONE +10,338,ACTION PUZZLE,NINTENDO SWITCH
SUPER BOMBERMAN R 2,2023-09-13,RATED E +10 FOR EVERYONE +10,17,ACTION PUZZLE,NINTENDO SWITCH
SUPER BUBBLE POP,2003-01-03,RATED E FOR EVERYONE,0,MATCHING PUZZLE,XBOX
SUPER BUSTAMOVE,2000-11-26,RATED E FOR EVERYONE,0,MATCHING PUZZLE,PLAYSTATION 2
SUPER BUSTAMOVE 2,2002-09-24,RATED E FOR EVERYONE,0,MATCHING PUZZLE,PLAYSTATION 2
SUPER CANE MAGIC ZERO,2019-05-30,RATED E +10 FOR EVERYONE +10,13,JRPG,PC
SUPER CHARIOT,2018-05-10,RATED E FOR EVERYONE,15,2D PLATFORMER,NINTENDO SWITCH
SUPER CLOUDBUILT,2017-07-25,RATED T FOR TEEN,10,ACTION ADVENTURE,PC
SUPER COLLAPSE! 3,2007-10-30,RATED E FOR EVERYONE,0,PUZZLE,DS
SUPER CONTRA,2007-07-25,RATED E +10 FOR EVERYONE +10,10,2D PLATFORMER,XBOX 360
SUPER CRATE BOX,2012-01-05,RATED E FOR EVERYONE,84,ACTION,LINUX
SUPER CRAZY RHYTHM CASTLE,2023-11-14,RATED E +10 FOR EVERYONE +10,0,RHYTHM,PLAYSTATION 5
SUPER CRUSH KO,2020-01-16,RATED E +10 FOR EVERYONE +10,13,2D PLATFORMER,NINTENDO SWITCH
SUPER DARYL DELUXE,2018-04-10,RATED T FOR TEEN,23,ACTION,NINTENDO SWITCH
SUPER DARYL DELUXE,2018-04-10,RATED T FOR TEEN,14,ACTION RPG,PC
SUPER DESTRONAUT DX,2018-07-13,RATED E FOR EVERYONE,24,ACTION,NINTENDO SWITCH
SUPER DODGE BALL ADVANCE,2001-06-10,RATED E FOR EVERYONE,5,TEAM SPORTS,GAME BOY ADVANCE
SUPER DODGEBALL BRAWLERS,2008-05-27,RATED E FOR EVERYONE,0,TEAM SPORTS,DS
SUPER DRAGON BALL HEROES WORLD MISSION,2019-04-05,RATED T FOR TEEN,44,CARD BATTLE,NINTENDO SWITCH
SUPER DRAGON BALL Z,2006-07-18,RATED T FOR TEEN,27,3D FIGHTING,PLAYSTATION 2
SUPER DUNGEON BROS,2016-11-01,RATED E +10 FOR EVERYONE +10,17,ROGUELIKE,PC
SUPER DUNGEON MAKER,2023-05-03,RATED E FOR EVERYONE,0,ACTION ADVENTURE,PC
SUPER EXPLODING ZOO,2015-06-02,RATED E +10 FOR EVERYONE +10,37,PUZZLE,PLAYSTATION 4
SUPER GHOULS 'N GHOSTS,2002-09-23,RATED E FOR EVERYONE,20,2D PLATFORMER,GAME BOY ADVANCE
SUPER HEXAGON,2012-08-31,RATED E FOR EVERYONE,435,ACTION,PC
SUPER HYDORAH,2017-09-20,RATED T FOR TEEN,8,HORIZONTAL SHOOT-'EM-UP,XBOX ONE
SUPER LITTLE ACORNS 3D TURBO,2013-04-18,RATED E FOR EVERYONE,14,ACTION,3DS
SUPER LUCKY'S TALE,2017-11-07,RATED E FOR EVERYONE,193,3D PLATFORMER,XBOX ONE
SUPER MARIO 3D ALLSTARS,2020-09-18,RATED E FOR EVERYONE,120,ACTION,NINTENDO SWITCH
SUPER MARIO 3D ALLSTARS,2020-09-18,RATED E FOR EVERYONE,886,COMPILATION,NINTENDO SWITCH
SUPER MARIO 3D LAND,2011-11-03,RATED E FOR EVERYONE,282,PLATFORMER,NINTENDO 3DS
SUPER MARIO 3D LAND,2011-11-13,RATED E FOR EVERYONE,1501,3D PLATFORMER,3DS
SUPER MARIO 3D WORLD,2013-11-21,RATED E FOR EVERYONE,225,ACTION,NINTENDO SWITCH
SUPER MARIO 3D WORLD,2013-11-22,RATED E FOR EVERYONE,2271,3D PLATFORMER,WII U
SUPER MARIO 3D WORLD + BOWSER'S FURY,2021-02-12,RATED E FOR EVERYONE,1039,3D PLATFORMER,NINTENDO SWITCH
SUPER MARIO 3D WORLD + BOWSER’S FURY,2021-02-12,RATED E FOR EVERYONE,236,ACTION,NINTENDO SWITCH
SUPER MARIO 64,1996-06-23,RATED E FOR EVERYONE,696,PLATFORMER,NINTENDO 64
SUPER MARIO 64,2004-11-20,RATED E FOR EVERYONE,499,3D PLATFORMER,NINTENDO 64
SUPER MARIO 64 DS,2004-11-21,RATED E FOR EVERYONE,143,ACTION,NINTENDO DS
SUPER MARIO ADVANCE,2001-06-10,RATED E FOR EVERYONE,118,2D PLATFORMER,GAME BOY ADVANCE
SUPER MARIO ADVANCE 4 SUPER MARIO BROS 3,2003-10-21,RATED E FOR EVERYONE,381,2D PLATFORMER,GAME BOY ADVANCE
SUPER MARIO ALLSTARS,2010-12-12,RATED E FOR EVERYONE,105,COMPILATION,WII
SUPER MARIO ALLSTARS ,1993-07-14,RATED E FOR EVERYONE,100,PLATFORMER,NINTENDO SWITCH
SUPER MARIO BROS,2004-06-02,RATED E FOR EVERYONE,138,2D PLATFORMER,NINTENDO SWITCH
SUPER MARIO BROS 35,2020-10-01,RATED E FOR EVERYONE,94,2D PLATFORMER,NINTENDO SWITCH
SUPER MARIO BROS WONDER,2023-10-20,RATED E FOR EVERYONE,116,ADVENTURE,NINTENDO SWITCH
SUPER MARIO GALAXY,2007-11-01,RATED E FOR EVERYONE,741,PLATFORMER,WII
SUPER MARIO GALAXY,2007-11-12,RATED E FOR EVERYONE,3483,3D PLATFORMER,WII
SUPER MARIO GALAXY 2,2010-05-23,RATED E FOR EVERYONE,2545,3D PLATFORMER,WII
SUPER MARIO GALAXY 2,2010-05-23,RATED E FOR EVERYONE,397,PLATFORMER,WII
SUPER MARIO KART,1993-08-27,RATED E FOR EVERYONE,240,RACING,NINTENDO SWITCH
SUPER MARIO MAKER,2015-09-11,RATED E FOR EVERYONE,930,2D PLATFORMER,WII U
SUPER MARIO MAKER,2015-09-11,RATED E FOR EVERYONE,134,PLATFORMER,WII U
SUPER MARIO MAKER 2,2019-06-28,RATED E FOR EVERYONE,1060,2D PLATFORMER,NINTENDO SWITCH
SUPER MARIO ODYSSEY,2017-10-27,RATED E +10 FOR EVERYONE +10,8347,3D PLATFORMER,NINTENDO SWITCH
SUPER MARIO PARTY,2018-10-05,RATED E FOR EVERYONE,239,BOARD GAMES,NINTENDO SWITCH
SUPER MARIO PARTY,2018-10-05,RATED E FOR EVERYONE,691,PARTY,NINTENDO SWITCH
SUPER MARIO RPG,2023-11-17,RATED E FOR EVERYONE,215,JRPG,NINTENDO SWITCH
SUPER MARIO RPG LEGEND OF THE SEVEN STARS,1996-03-09,RATED E FOR EVERYONE,124,RPG,SNES
SUPER MARIO STRIKERS,2005-11-18,RATED E FOR EVERYONE,80,SPORTS,GAMECUBE
SUPER MARIO STRIKERS,2005-12-05,RATED E FOR EVERYONE,101,SOCCER,GAMECUBE
SUPER MARIO SUNSHINE,2002-08-25,RATED E FOR EVERYONE,291,ACTION,GAMECUBE
SUPER MARIO SUNSHINE,2002-08-26,RATED E FOR EVERYONE,1057,3D PLATFORMER,GAMECUBE
SUPER MARIO WORLD,1990-11-21,RATED E FOR EVERYONE,750,ARCADE,SNES
SUPER MARIO WORLD 2 YOSHIS ISLAND,1995-08-05,RATED E FOR EVERYONE,233,PLATFORMER,SNES
SUPER MARIO WORLD SUPER MARIO ADVANCE 2,2002-02-09,RATED E FOR EVERYONE,320,2D PLATFORMER,GAME BOY ADVANCE
SUPER MEAT BOY,2010-10-20,RATED T FOR TEEN,354,2D PLATFORMER,XBOX 360
SUPER MEAT BOY FOREVER,2020-12-23,RATED T FOR TEEN,83,2D PLATFORMER,IOS (IPHONE/IPAD)
SUPER MEAT BOY FOREVER,2020-12-23,RATED T FOR TEEN,29,ACTION,IOS
SUPER MECHA CHAMPIONS,2019-07-26,RATED T FOR TEEN,12,ACTION,ANDROID
SUPER MEGA BASEBALL,2014-12-16,RATED E FOR EVERYONE,76,BASEBALL,PLAYSTATION 3
SUPER MEGA BASEBALL 2,2018-05-01,RATED E FOR EVERYONE,25,BASEBALL,XBOX ONE
SUPER MEGA BASEBALL 3,2020-05-13,RATED E FOR EVERYONE,8,ACTION,XBOX ONE
SUPER MEGA BASEBALL 3,2020-05-13,RATED E FOR EVERYONE,16,BASEBALL,PLAYSTATION 4
SUPER MEGA BASEBALL 4,2023-06-02,RATED E FOR EVERYONE,14,BASEBALL,PLAYSTATION 5
SUPER METROID,1994-03-19,RATED E FOR EVERYONE,378,ACTION,WII U
SUPER MONKEY BALL,2001-11-17,RATED E FOR EVERYONE,77,PARTY,GAMECUBE
SUPER MONKEY BALL 2,2002-08-25,RATED E FOR EVERYONE,79,PARTY,GAMECUBE
SUPER MONKEY BALL 3D,2011-03-27,RATED E FOR EVERYONE,43,ACTION,3DS
SUPER MONKEY BALL ADVENTURE,2006-08-01,RATED E FOR EVERYONE,5,3D PLATFORMER,GAMECUBE
SUPER MONKEY BALL BANANA BLITZ,2006-11-14,RATED E FOR EVERYONE,42,PARTY,WII
SUPER MONKEY BALL BANANA BLITZ HD,2019-10-29,RATED E +10 FOR EVERYONE +10,43,PARTY,PLAYSTATION 4
SUPER MONKEY BALL BANANA MANIA,2021-10-05,RATED E +10 FOR EVERYONE +10,42,COMPILATION,NINTENDO SWITCH
SUPER MONKEY BALL BANANA SPLITZ,2012-10-23,RATED E FOR EVERYONE,24,PARTY,PLAYSTATION VITA
SUPER MONKEY BALL DELUXE,2005-03-15,RATED E FOR EVERYONE,11,PARTY,PLAYSTATION 2
SUPER MONKEY BALL JR,2002-11-19,RATED E FOR EVERYONE,15,PUZZLE,GAME BOY ADVANCE
SUPER MONKEY BALL STEP & ROLL,2010-02-09,RATED E FOR EVERYONE,14,ACTION,WII
SUPER MONKEY BALL TOUCH & ROLL,2006-02-21,RATED E FOR EVERYONE,15,PARTY,DS
SUPER MOTHERLOAD,2013-11-15,RATED E +10 FOR EVERYONE +10,91,ACTION PUZZLE,PLAYSTATION 4
SUPER MUTANT ALIEN ASSAULT,2016-07-12,RATED T FOR TEEN,5,2D PLATFORMER,PC
SUPER NEPTUNIA RPG,2019-06-25,RATED T FOR TEEN,23,ACTION RPG,PLAYSTATION 4
SUPER ONE MORE JUMP,2018-01-25,RATED E FOR EVERYONE,33,2D PLATFORMER,NINTENDO SWITCH
SUPER PAPER MARIO,2007-04-09,RATED E FOR EVERYONE,545,ACTION RPG,WII
SUPER PAPER MARIO,2007-04-09,RATED E FOR EVERYONE,88,RPG,WII
SUPER PRINCESS PEACH,2006-02-27,RATED E FOR EVERYONE,68,2D PLATFORMER,DS
SUPER PUZZLE FIGHTER II TURBO,2003-03-31,RATED E FOR EVERYONE,0,MATCHING PUZZLE,GAME BOY ADVANCE
SUPER PUZZLE FIGHTER II TURBO HD REMIX,2007-08-29,RATED E FOR EVERYONE,8,MATCHING PUZZLE,PLAYSTATION 3
SUPER ROBOT TAISEN OG SAGA ENDLESS FRONTIER,2009-04-29,RATED T FOR TEEN,17,JRPG,DS
SUPER ROBOT TAISEN ORIGINAL GENERATION,2006-08-08,RATED T FOR TEEN,10,TURN-BASED TACTICS,GAME BOY ADVANCE
SUPER ROBOT TAISEN ORIGINAL GENERATION 2,2006-11-14,RATED T FOR TEEN,7,TURN-BASED TACTICS,GAME BOY ADVANCE
SUPER ROBOT WARS 30,2021-10-27,RATED T FOR TEEN,14,TURN-BASED TACTICS,PC
SUPER RUB A DUB,2007-05-02,RATED E FOR EVERYONE,11,PUZZLE,PLAYSTATION 3
SUPER RUDE BEAR RESURRECTION,2017-05-02,RATED T FOR TEEN,6,2D PLATFORMER,PC
SUPER RUDE BEAR RESURRECTION,2017-05-02,RATED T FOR TEEN,17,ACTION,PLAYSTATION 4
SUPER RUNABOUT SAN FRANCISCO EDITION,2000-10-24,RATED T FOR TEEN,6,AUTO RACING,DREAMCAST
SUPER SCRIBBLENAUTS,2010-10-12,RATED E +10 FOR EVERYONE +10,64,ACTION PUZZLE,DS
SUPER SEDUCER HOW TO TALK TO GIRLS,2018-03-06,RATED M FOR MATURE,53,VISUAL NOVEL,PC
SUPER SMASH BROS,1999-04-26,RATED E FOR EVERYONE,476,2D FIGHTING,NINTENDO 64
SUPER SMASH BROS ,1999-01-21,RATED E FOR EVERYONE,214,ACTION,NINTENDO 64
SUPER SMASH BROS BRAWL,2008-03-09,RATED T FOR TEEN,1491,2D FIGHTING,WII
SUPER SMASH BROS BRAWL,2008-03-09,RATED T FOR TEEN,301,ACTION,WII
SUPER SMASH BROS FOR NINTENDO 3DS  WII U,2014-11-21,RATED E +10 FOR EVERYONE +10,2178,2D FIGHTING,3DS
SUPER SMASH BROS MELEE,2001-12-03,RATED T FOR TEEN,928,2D FIGHTING,GAMECUBE
SUPER SMASH BROS ULTIMATE,2018-12-07,RATED E +10 FOR EVERYONE +10,4133,2D FIGHTING,NINTENDO SWITCH
SUPER SPORTS SURGERY,2017-06-21,RATED E FOR EVERYONE,6,SIMULATION,PC
SUPER STAR,2016-08-11,RATED M FOR MATURE,30,ADVENTURE,MACOS
SUPER STARDUST DELTA,2012-02-14,RATED E FOR EVERYONE,116,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION VITA
SUPER STARDUST HD,2007-06-28,RATED E FOR EVERYONE,77,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION 3
SUPER STARDUST PORTABLE,2008-12-04,RATED E FOR EVERYONE,11,TOP-DOWN SHOOT-'EM-UP,PSP
SUPER STARDUST ULTRA,2015-02-10,RATED E FOR EVERYONE,35,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION 4
SUPER STARDUST ULTRA VR,2016-10-10,RATED E +10 FOR EVERYONE +10,17,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION 4
SUPER STREET FIGHTER II TURBO HD REMIX,2008-11-26,RATED T FOR TEEN,38,2D FIGHTING,XBOX 360
SUPER STREET FIGHTER II TURBO REVIVAL,2001-10-30,RATED E FOR EVERYONE,23,2D FIGHTING,GAME BOY ADVANCE
SUPER STREET FIGHTER IV,2011-03-27,RATED T FOR TEEN,245,2D FIGHTING,XBOX 360
SUPER STREET FIGHTER IV ARCADE EDITION,2011-06-28,RATED T FOR TEEN,55,2D FIGHTING,PLAYSTATION 3
SUPER SWING GOLF,2006-12-12,RATED E +10 FOR EVERYONE +10,0,GOLF SIM,WII
SUPER SWING GOLF SEASON 2,2007-12-11,RATED E +10 FOR EVERYONE +10,0,GOLF,WII
SUPER TIME FORCE,2014-05-14,RATED T FOR TEEN,119,2D PLATFORMER,XBOX 360
SUPER TIME FORCE,2014-05-14,RATED T FOR TEEN,46,SHOOTER,XBOX 360
SUPER TIME FORCE ULTRA,2014-08-24,RATED T FOR TEEN,194,ACTION,PLAYSTATION 4
SUPER TOY CARS,2014-07-24,RATED E FOR EVERYONE,7,AUTO RACING,PC
SUPER TRUCKS RACING,2003-10-29,RATED E FOR EVERYONE,0,AUTO RACING SIM,PLAYSTATION 2
SUPER ULTRA DEAD RISING 3' ARCADE REMIX HYPER EDITION EX PLUS ALPHA,2014-06-09,RATED M FOR MATURE,33,OPEN-WORLD ACTION,XBOX ONE
SUPERBEAT XONIC,2015-11-10,RATED T FOR TEEN,34,RHYTHM,PLAYSTATION VITA
SUPERBIKE 2001,2000-10-09,RATED E FOR EVERYONE,13,AUTO RACING SIM,PC
SUPERBROTHERS SWORD & SWORCERY,2011-03-24,RATED T FOR TEEN,266,ADVENTURE,NINTENDO SWITCH
SUPERCAR STREET CHALLENGE,2001-10-22,RATED E FOR EVERYONE,0,AUTO RACING SIM,PC
SUPERDIMENSION NEPTUNE VS SEGA HARD GIRLS,2015-11-26,RATED T FOR TEEN,22,ACTION,PS VITA
SUPERDIMENSION NEPTUNE VS SEGA HARD GIRLS,2016-10-18,RATED T FOR TEEN,22,JRPG,PLAYSTATION VITA
SUPEREPIC THE ENTERTAINMENT WAR,2019-12-12,RATED E +10 FOR EVERYONE +10,21,2D PLATFORMER,PC
SUPERFROG HD,2013-08-06,RATED E FOR EVERYONE,17,2D PLATFORMER,PLAYSTATION 3
SUPERHOT,2016-02-24,RATED T FOR TEEN,1479,ACTION,PLAYSTATION 4
SUPERHOT,2016-02-25,RATED T FOR TEEN,745,FPS,PC
SUPERHOT MIND CONTROL DELETE,2020-07-16,RATED T FOR TEEN,158,TACTICAL FPS,PC
SUPERHOT VR,2017-05-25,RATED E FOR EVERYONE,392,ACTION,PLAYSTATION 4
SUPERHOT VR,2017-07-21,RATED T FOR TEEN,124,TACTICAL FPS,PC
SUPERHYPERCUBE,2016-10-10,RATED E FOR EVERYONE,19,PUZZLE,PC
SUPERMAN RETURNS,2006-11-20,RATED T FOR TEEN,189,OPEN-WORLD ACTION,XBOX 360
SUPERMAN SHADOW OF APOKOLIPS,2002-09-25,RATED E FOR EVERYONE,0,3D PLATFORMER,GAMECUBE
SUPERMAN THE MAN OF STEEL,2002-11-19,RATED T FOR TEEN,22,ACTION ADVENTURE,XBOX
SUPERPOWER,2002-03-28,RATED E FOR EVERYONE,0,TURN-BASED STRATEGY,PC
SUPERPOWER 2,2004-10-11,RATED T FOR TEEN,39,REAL-TIME STRATEGY,PC
SUPERSONIC ACROBATIC ROCKETPOWERED BATTLECARS,2008-10-09,RATED E FOR EVERYONE,61,ACTION,PLAYSTATION 3
SUPERSTARS V8 RACING,2010-10-26,RATED E FOR EVERYONE,11,AUTO RACING SIM,XBOX 360
SUPRALAND SIX INCHES UNDER,2022-01-14,RATED T FOR TEEN,30,ACTION,PC
SUPREMACY 1914,2010-12-01,RATED T FOR TEEN,3,STRATEGY,IOS
